Sri Saraswati Vidya Niketan;"""Sri Saraswati Vidya Niketan"",";;Sri Saraswati Vidya Niketan;"""Sri Saraswati Vidya Niketan"","
Little Flowers Internl Sch,Kabirnagar,Shahdara;"""Little Flowers Internl Sch,Kabirnagar,Shahdara"",";;Little Flowers Internl Sch,Kabirnagar,Shahdara;"""Little Flowers Internl Sch,Kabirnagar,Shahdara"","
National Victor Public School;"""National Victor Public School"",";;National Victor Public School;"""National Victor Public School"","
Huda Modern Public Secondary School;"""Huda Modern Public Secondary School"",";;Huda Modern Public Secondary School;"""Huda Modern Public Secondary School"","
Atul Shiksha Sadan Middle School;"""Atul Shiksha Sadan Middle School"",";;Atul Shiksha Sadan Middle School;"""Atul Shiksha Sadan Middle School"","
New Modern Public School;"""New Modern Public School"",";;New Modern Public School;"""New Modern Public School"","
K.V.M. Model School;"""K.V.M. Model School"",";;K.V.M. Model School;"""K.V.M. Model School"","
Konark Public School;"""Konark Public School"",";;Konark Public School;"""Konark Public School"","
Vivekanand Convent School;"""Vivekanand Convent School"",";;Vivekanand Convent School;"""Vivekanand Convent School"","
Babar Pur Model Public School;"""Babar Pur Model Public School"",";;Babar Pur Model Public School;"""Babar Pur Model Public School"","
Abhinav Public School;"""Abhinav Public School"",";;Abhinav Public School;"""Abhinav Public School"","
Uma Devi Public School;"""Uma Devi Public School"",";;Uma Devi Public School;"""Uma Devi Public School"","
Guru Harkrishan Public School;"""Guru Harkrishan Public School"",";;Guru Harkrishan Public School;"""Guru Harkrishan Public School"","
Shri Saraswati Vihar Public School;"""Shri Saraswati Vihar Public School"",";;Shri Saraswati Vihar Public School;"""Shri Saraswati Vihar Public School"","
G.A.P School;"""G.A.P School"",";;G.A.P School;"""G.A.P School"","
Arwachin Shiksha Sadan Midle School;"""Arwachin Shiksha Sadan Midle School"",";;Arwachin Shiksha Sadan Midle School;"""Arwachin Shiksha Sadan Midle School"","
Sant Parmanand Public School;"""Sant Parmanand Public School"",";;Sant Parmanand Public School;"""Sant Parmanand Public School"","
Lovely Flowers Public School;"""Lovely Flowers Public School"",";;Lovely Flowers Public School;"""Lovely Flowers Public School"","
Nalanda Public School;"""Nalanda Public School"",";;Nalanda Public School;"""Nalanda Public School"","
Luxmi Modern Public School;"""Luxmi Modern Public School"",";;Luxmi Modern Public School;"""Luxmi Modern Public School"","
Delhi International School;"""Delhi International School"",";;Delhi International School;"""Delhi International School"","
M.M.A. Public School;"""M.M.A. Public School"",";;M.M.A. Public School;"""M.M.A. Public School"","
Capital Public Sec.School;"""Capital Public Sec.School"",";;Capital Public Sec.School;"""Capital Public Sec.School"","
Shri. S.R.Capital School;"""Shri. S.R.Capital School"",";;Shri. S.R.Capital School;"""Shri. S.R.Capital School"","
Vishwa Bharti Public School;"""Vishwa Bharti Public School"",";;Vishwa Bharti Public School;"""Vishwa Bharti Public School"","
Arvind Bharti Public School;"""Arvind Bharti Public School"",";;Arvind Bharti Public School;"""Arvind Bharti Public School"","
S.D.Memorial,Bhagirathi Vihar D-94;"""S.D.Memorial,Bhagirathi Vihar D-94"",";;S.D.Memorial,Bhagirathi Vihar D-94;"""S.D.Memorial,Bhagirathi Vihar D-94"","
Ma Laxmi P/S  ,Gokal Puri;"""Ma Laxmi P/S  ,Gokal Puri"",";;Ma Laxmi P/S  ,Gokal Puri;"""Ma Laxmi P/S  ,Gokal Puri"","
India International Sch,Sani Bazar Gali, Johripur;"""India International Sch,Sani Bazar Gali, Johripur"",";;India International Sch,Sani Bazar Gali, Johripur;"""India International Sch,Sani Bazar Gali, Johripur"","
Ashish P/S , Ambedkar Mohalla  ;"""Ashish P/S , Ambedkar Mohalla  "",";;Ashish P/S , Ambedkar Mohalla  ;"""Ashish P/S , Ambedkar Mohalla  "","
Prabhu Atma Prakash Public School;"""Prabhu Atma Prakash Public School"",";;Prabhu Atma Prakash Public School;"""Prabhu Atma Prakash Public School"","
Shiv Memorial Public School;"""Shiv Memorial Public School"",";;Shiv Memorial Public School;"""Shiv Memorial Public School"","
Om Bharti Public School;"""Om Bharti Public School"",";;Om Bharti Public School;"""Om Bharti Public School"","
Montreal Pub. School;"""Montreal Pub. School"",";;Montreal Pub. School;"""Montreal Pub. School"","
Saraswati Vihar Public School;"""Saraswati Vihar Public School"",";;Saraswati Vihar Public School;"""Saraswati Vihar Public School"","
Priya Adarsh Public School;"""Priya Adarsh Public School"",";;Priya Adarsh Public School;"""Priya Adarsh Public School"","
Red Rose Public School;"""Red Rose Public School"",";;Red Rose Public School;"""Red Rose Public School"","
S. Prithvi Raj Chouhan P/S,Kh-214, Vill.Saboli;"""S. Prithvi Raj Chouhan P/S,Kh-214, Vill.Saboli"",";;S. Prithvi Raj Chouhan P/S,Kh-214, Vill.Saboli;"""S. Prithvi Raj Chouhan P/S,Kh-214, Vill.Saboli"","
Dharma P/S  Meet Nagar;"""Dharma P/S  Meet Nagar"",";;Dharma P/S  Meet Nagar;"""Dharma P/S  Meet Nagar"","
Nand Lal Modern P/S A-Blk, Sushila Garden, Mandoli;"""Nand Lal Modern P/S A-Blk, Sushila Garden, Mandoli"",";;Nand Lal Modern P/S A-Blk, Sushila Garden, Mandoli;"""Nand Lal Modern P/S A-Blk, Sushila Garden, Mandoli"","
B.D.Memorial P/S, S.Extn. Shahdara;"""B.D.Memorial P/S, S.Extn. Shahdara"",";;B.D.Memorial P/S, S.Extn. Shahdara;"""B.D.Memorial P/S, S.Extn. Shahdara"","
Siddharth Lekha P/S,Saboli Extn.,Mondoli Chungi;"""Siddharth Lekha P/S,Saboli Extn.,Mondoli Chungi"",";;Siddharth Lekha P/S,Saboli Extn.,Mondoli Chungi;"""Siddharth Lekha P/S,Saboli Extn.,Mondoli Chungi"","
Maharana Pratap Model Public School;"""Maharana Pratap Model Public School"",";;Maharana Pratap Model Public School;"""Maharana Pratap Model Public School"","
Raja Model School Sushila Garden;"""Raja Model School Sushila Garden"",";;Raja Model School Sushila Garden;"""Raja Model School Sushila Garden"","
Hindon Public Sec.School;"""Hindon Public Sec.School"",";;Hindon Public Sec.School;"""Hindon Public Sec.School"","
St. Marks Sr. Secondary Public School;"""St. Marks Sr. Secondary Public School"",";;St. Marks Sr. Secondary Public School;"""St. Marks Sr. Secondary Public School"","
N.L.Public School;"""N.L.Public School"",";;N.L.Public School;"""N.L.Public School"","
Monarch Public School;"""Monarch Public School"",";;Monarch Public School;"""Monarch Public School"","
Krishna Bodh Shiksha Sadan;"""Krishna Bodh Shiksha Sadan"",";;Krishna Bodh Shiksha Sadan;"""Krishna Bodh Shiksha Sadan"","
Saraswati Public School;"""Saraswati Public School"",";;Saraswati Public School;"""Saraswati Public School"","
Shri Ram Bal Bharti School;"""Shri Ram Bal Bharti School"",";;Shri Ram Bal Bharti School;"""Shri Ram Bal Bharti School"","
Hargovind Public School;"""Hargovind Public School"",";;Hargovind Public School;"""Hargovind Public School"","
Indian Cambridge P/S,Ganga Sahayak Cly Mandoli;"""Indian Cambridge P/S,Ganga Sahayak Cly Mandoli"",";;Indian Cambridge P/S,Ganga Sahayak Cly Mandoli;"""Indian Cambridge P/S,Ganga Sahayak Cly Mandoli"","
Lucky P/S Harsh Vihar ;"""Lucky P/S Harsh Vihar "",";;Lucky P/S Harsh Vihar ;"""Lucky P/S Harsh Vihar "","
Gian Sarover P/S, Harsh Vihar;"""Gian Sarover P/S, Harsh Vihar"",";;Gian Sarover P/S, Harsh Vihar;"""Gian Sarover P/S, Harsh Vihar"","
R.N. Mermorail P/S, Shanti Nagar;"""R.N. Mermorail P/S, Shanti Nagar"",";;R.N. Mermorail P/S, Shanti Nagar;"""R.N. Mermorail P/S, Shanti Nagar"","
Fair Child Public School;"""Fair Child Public School"",";;Fair Child Public School;"""Fair Child Public School"","
Ankur Convent P/S, Harsh Vihar;"""Ankur Convent P/S, Harsh Vihar"",";;Ankur Convent P/S, Harsh Vihar;"""Ankur Convent P/S, Harsh Vihar"","
R.B. Convent Sch, Rajiv Ngr,Budh Bzr,Harsh Vihar;"""R.B. Convent Sch, Rajiv Ngr,Budh Bzr,Harsh Vihar"",";;R.B. Convent Sch, Rajiv Ngr,Budh Bzr,Harsh Vihar;"""R.B. Convent Sch, Rajiv Ngr,Budh Bzr,Harsh Vihar"","
Rajiv P/S, Rajiv Nagar, Delhi 93;"""Rajiv P/S, Rajiv Nagar, Delhi 93"",";;Rajiv P/S, Rajiv Nagar, Delhi 93;"""Rajiv P/S, Rajiv Nagar, Delhi 93"","
Dhruv Deep Saraswati Vidya Mandir;"""Dhruv Deep Saraswati Vidya Mandir"",";;Dhruv Deep Saraswati Vidya Mandir;"""Dhruv Deep Saraswati Vidya Mandir"","
D.S.K. Public School;"""D.S.K. Public School"",";;D.S.K. Public School;"""D.S.K. Public School"","
Divya Public School;"""Divya Public School"",";;Divya Public School;"""Divya Public School"","
Amar Prem School;"""Amar Prem School"",";;Amar Prem School;"""Amar Prem School"","
Shiv Shakti Public School;"""Shiv Shakti Public School"",";;Shiv Shakti Public School;"""Shiv Shakti Public School"","
Arwachin Shiksha Sadan Sec.School;"""Arwachin Shiksha Sadan Sec.School"",";;Arwachin Shiksha Sadan Sec.School;"""Arwachin Shiksha Sadan Sec.School"","
Samrat Public School;"""Samrat Public School"",";;Samrat Public School;"""Samrat Public School"","
Prakash Deep Saraswati Vidya Mandir;"""Prakash Deep Saraswati Vidya Mandir"",";;Prakash Deep Saraswati Vidya Mandir;"""Prakash Deep Saraswati Vidya Mandir"","
Bhagwati Memorial Public School;"""Bhagwati Memorial Public School"",";;Bhagwati Memorial Public School;"""Bhagwati Memorial Public School"","
Ganga Happy Public School;"""Ganga Happy Public School"",";;Ganga Happy Public School;"""Ganga Happy Public School"","
Ganga  P/S, Shiv Vihar;"""Ganga  P/S, Shiv Vihar"",";;Ganga  P/S, Shiv Vihar;"""Ganga  P/S, Shiv Vihar"","
Mayur  P/S, Shiv Vihar;"""Mayur  P/S, Shiv Vihar"",";;Mayur  P/S, Shiv Vihar;"""Mayur  P/S, Shiv Vihar"","
Nae Priyadarshany Arya P/S,Karawal Ngr;"""Nae Priyadarshany Arya P/S,Karawal Ngr"",";;Nae Priyadarshany Arya P/S,Karawal Ngr;"""Nae Priyadarshany Arya P/S,Karawal Ngr"","
Sadbhawana Shiksha Sadan,Patel Chowk Shanti Nagar;"""Sadbhawana Shiksha Sadan,Patel Chowk Shanti Nagar"",";;Sadbhawana Shiksha Sadan,Patel Chowk Shanti Nagar;"""Sadbhawana Shiksha Sadan,Patel Chowk Shanti Nagar"","
Tgian Sagar P/S  Shiv Vihar D-94;"""Tgian Sagar P/S  Shiv Vihar D-94"",";;Tgian Sagar P/S  Shiv Vihar D-94;"""Tgian Sagar P/S  Shiv Vihar D-94"","
Manoj P/S,25 Ft. Rd Ph.-7,Shivvihar,Karawal Ngr;"""Manoj P/S,25 Ft. Rd Ph.-7,Shivvihar,Karawal Ngr"",";;Manoj P/S,25 Ft. Rd Ph.-7,Shivvihar,Karawal Ngr;"""Manoj P/S,25 Ft. Rd Ph.-7,Shivvihar,Karawal Ngr"","
J.S.M  P/S, Karawal Nag. D-94;"""J.S.M  P/S, Karawal Nag. D-94"",";;J.S.M  P/S, Karawal Nag. D-94;"""J.S.M  P/S, Karawal Nag. D-94"","
Shubham Mod P/S,Ambedkarvihar Karawal Ngr;"""Shubham Mod P/S,Ambedkarvihar Karawal Ngr"",";;Shubham Mod P/S,Ambedkarvihar Karawal Ngr;"""Shubham Mod P/S,Ambedkarvihar Karawal Ngr"","
Raj Shree International P/S;"""Raj Shree International P/S"",";;Raj Shree International P/S;"""Raj Shree International P/S"","
D.R.P.Convent Secondary School;"""D.R.P.Convent Secondary School"",";;D.R.P.Convent Secondary School;"""D.R.P.Convent Secondary School"","
Arvind Public School;"""Arvind Public School"",";;Arvind Public School;"""Arvind Public School"","
Ram Naresh Public School;"""Ram Naresh Public School"",";;Ram Naresh Public School;"""Ram Naresh Public School"","
Bhagat Vihar Public School;"""Bhagat Vihar Public School"",";;Bhagat Vihar Public School;"""Bhagat Vihar Public School"","
Neo Evergreen Public School;"""Neo Evergreen Public School"",";;Neo Evergreen Public School;"""Neo Evergreen Public School"","
Mayur Public School;"""Mayur Public School"",";;Mayur Public School;"""Mayur Public School"","
Green Venus Public School;"""Green Venus Public School"",";;Green Venus Public School;"""Green Venus Public School"","
Lovely Buds Public School;"""Lovely Buds Public School"",";;Lovely Buds Public School;"""Lovely Buds Public School"","
Krishna Bharti Model School 14;"""Krishna Bharti Model School 14"",";;Krishna Bharti Model School 14;"""Krishna Bharti Model School 14"","
Vidydeep Public School;"""Vidydeep Public School"",";;Vidydeep Public School;"""Vidydeep Public School"","
Nity Public School;"""Nity Public School"",";;Nity Public School;"""Nity Public School"","
V.Deep Pub. SchoolWest Karawal Nagar;"""V.Deep Pub. SchoolWest Karawal Nagar"",";;V.Deep Pub. SchoolWest Karawal Nagar;"""V.Deep Pub. SchoolWest Karawal Nagar"","
Raman Modern Public School;"""Raman Modern Public School"",";;Raman Modern Public School;"""Raman Modern Public School"","
Rajdhani Public Secondary School;"""Rajdhani Public Secondary School"",";;Rajdhani Public Secondary School;"""Rajdhani Public Secondary School"","
G. S Bal Niketan S.B.S. Colony;"""G. S Bal Niketan S.B.S. Colony"",";;G. S Bal Niketan S.B.S. Colony;"""G. S Bal Niketan S.B.S. Colony"","
Manav Convent Public School;"""Manav Convent Public School"",";;Manav Convent Public School;"""Manav Convent Public School"","
Holy Mothers Public School;"""Holy Mothers Public School"",";;Holy Mothers Public School;"""Holy Mothers Public School"","
Bhagirathi Bal Shiksha Sadan;"""Bhagirathi Bal Shiksha Sadan"",";;Bhagirathi Bal Shiksha Sadan;"""Bhagirathi Bal Shiksha Sadan"","
Shikhar Convent Public School;"""Shikhar Convent Public School"",";;Shikhar Convent Public School;"""Shikhar Convent Public School"","
Mayur Modern P/S,Gali No.4,Karawal Ngr;"""Mayur Modern P/S,Gali No.4,Karawal Ngr"",";;Mayur Modern P/S,Gali No.4,Karawal Ngr;"""Mayur Modern P/S,Gali No.4,Karawal Ngr"","
Shanti Nekatan D/S  Karawal Nagar;"""Shanti Nekatan D/S  Karawal Nagar"",";;Shanti Nekatan D/S  Karawal Nagar;"""Shanti Nekatan D/S  Karawal Nagar"","
Lovely F. Model P/S Karawal Nagar;"""Lovely F. Model P/S Karawal Nagar"",";;Lovely F. Model P/S Karawal Nagar;"""Lovely F. Model P/S Karawal Nagar"","
Green P/S,Lbs Rd,Karawal Ngr Extn.;"""Green P/S,Lbs Rd,Karawal Ngr Extn."",";;Green P/S,Lbs Rd,Karawal Ngr Extn.;"""Green P/S,Lbs Rd,Karawal Ngr Extn."","
Nav Adarsh Model School;"""Nav Adarsh Model School"",";;Nav Adarsh Model School;"""Nav Adarsh Model School"","
K.L.V Convent School;"""K.L.V Convent School"",";;K.L.V Convent School;"""K.L.V Convent School"","
New Sandhya Public School;"""New Sandhya Public School"",";;New Sandhya Public School;"""New Sandhya Public School"","
Indraprasth Public School;"""Indraprasth Public School"",";;Indraprasth Public School;"""Indraprasth Public School"","
Akash Deep Model School;"""Akash Deep Model School"",";;Akash Deep Model School;"""Akash Deep Model School"","
Adarsh Lakhpat Model Public School;"""Adarsh Lakhpat Model Public School"",";;Adarsh Lakhpat Model Public School;"""Adarsh Lakhpat Model Public School"","
Golden Star Modern School;"""Golden Star Modern School"",";;Golden Star Modern School;"""Golden Star Modern School"","
R.C.S. Covent Sch,Rst Encl, Johripur Extn.;"""R.C.S. Covent Sch,Rst Encl, Johripur Extn."",";;R.C.S. Covent Sch,Rst Encl, Johripur Extn.;"""R.C.S. Covent Sch,Rst Encl, Johripur Extn."","
Ekta P/S  Nehru Vihar Dayal Pur;"""Ekta P/S  Nehru Vihar Dayal Pur"",";;Ekta P/S  Nehru Vihar Dayal Pur;"""Ekta P/S  Nehru Vihar Dayal Pur"","
Victoria Public School;"""Victoria Public School"",";;Victoria Public School;"""Victoria Public School"","
Arun Modern Public School;"""Arun Modern Public School"",";;Arun Modern Public School;"""Arun Modern Public School"","
Sunshine Modern Public School;"""Sunshine Modern Public School"",";;Sunshine Modern Public School;"""Sunshine Modern Public School"","
Shishu Bharati Public School;"""Shishu Bharati Public School"",";;Shishu Bharati Public School;"""Shishu Bharati Public School"","
Shibbon Modern Public School;"""Shibbon Modern Public School"",";;Shibbon Modern Public School;"""Shibbon Modern Public School"","
A.B.M. Public School;"""A.B.M. Public School"",";;A.B.M. Public School;"""A.B.M. Public School"","
Suman Vidhya Mandir  Sec. School;"""Suman Vidhya Mandir  Sec. School"",";;Suman Vidhya Mandir  Sec. School;"""Suman Vidhya Mandir  Sec. School"","
Gian Jyoti Public School F-7 40 Foot Road;"""Gian Jyoti Public School F-7 40 Foot Road"",";;Gian Jyoti Public School F-7 40 Foot Road;"""Gian Jyoti Public School F-7 40 Foot Road"","
Diamond Public School;"""Diamond Public School"",";;Diamond Public School;"""Diamond Public School"","
Nav Jeevan Adarsh Public School;"""Nav Jeevan Adarsh Public School"",";;Nav Jeevan Adarsh Public School;"""Nav Jeevan Adarsh Public School"","
Friends Public School;"""Friends Public School"",";;Friends Public School;"""Friends Public School"","
Adarsh Bharti Public School;"""Adarsh Bharti Public School"",";;Adarsh Bharti Public School;"""Adarsh Bharti Public School"","
Nav Jiwan Adarsh Public School;"""Nav Jiwan Adarsh Public School"",";;Nav Jiwan Adarsh Public School;"""Nav Jiwan Adarsh Public School"","
Little Rose Modn P/S,Chaman Park Main Brijpuri Rd;"""Little Rose Modn P/S,Chaman Park Main Brijpuri Rd"",";;Little Rose Modn P/S,Chaman Park Main Brijpuri Rd;"""Little Rose Modn P/S,Chaman Park Main Brijpuri Rd"","
R.P.Model Public School;"""R.P.Model Public School"",";;R.P.Model Public School;"""R.P.Model Public School"","
Nav Bharat Adarsh Public School;"""Nav Bharat Adarsh Public School"",";;Nav Bharat Adarsh Public School;"""Nav Bharat Adarsh Public School"","
Seelampur B-I;"""Seelampur B-I"",";;Seelampur B-I;"""Seelampur B-I"","
J.B.Model P/S,E-Blk, Khajoori Khas Coly;"""J.B.Model P/S,E-Blk, Khajoori Khas Coly"",";;J.B.Model P/S,E-Blk, Khajoori Khas Coly;"""J.B.Model P/S,E-Blk, Khajoori Khas Coly"","
New Convent Model Public School;"""New Convent Model Public School"",";;New Convent Model Public School;"""New Convent Model Public School"","
David Model Public School;"""David Model Public School"",";;David Model Public School;"""David Model Public School"","
Zitiksha Modern Public School;"""Zitiksha Modern Public School"",";;Zitiksha Modern Public School;"""Zitiksha Modern Public School"","
Pushpanjali Modern Public School;"""Pushpanjali Modern Public School"",";;Pushpanjali Modern Public School;"""Pushpanjali Modern Public School"","
Jogendra P/S, Karawal Nagar;"""Jogendra P/S, Karawal Nagar"",";;Jogendra P/S, Karawal Nagar;"""Jogendra P/S, Karawal Nagar"","
Tagore P/S,Thukhmir Pur;"""Tagore P/S,Thukhmir Pur"",";;Tagore P/S,Thukhmir Pur;"""Tagore P/S,Thukhmir Pur"","
L.R Mem. P/S, Thukhmir Pur;"""L.R Mem. P/S, Thukhmir Pur"",";;L.R Mem. P/S, Thukhmir Pur;"""L.R Mem. P/S, Thukhmir Pur"","
Delhi P/S, Pts Campus Wazirabad Rd ;"""Delhi P/S, Pts Campus Wazirabad Rd "",";;Delhi P/S, Pts Campus Wazirabad Rd ;"""Delhi P/S, Pts Campus Wazirabad Rd "","
Maa Saraswati Mod P/S,Shiv Mandir,Biharipur Ext;"""Maa Saraswati Mod P/S,Shiv Mandir,Biharipur Ext"",";;Maa Saraswati Mod P/S,Shiv Mandir,Biharipur Ext;"""Maa Saraswati Mod P/S,Shiv Mandir,Biharipur Ext"","
P.R.Adarsh P/S, D 1/47 Dayal Pur;"""P.R.Adarsh P/S, D 1/47 Dayal Pur"",";;P.R.Adarsh P/S, D 1/47 Dayal Pur;"""P.R.Adarsh P/S, D 1/47 Dayal Pur"","
Sardar Patel Public Sr.Sec. School;"""Sardar Patel Public Sr.Sec. School"",";;Sardar Patel Public Sr.Sec. School;"""Sardar Patel Public Sr.Sec. School"","
Nav Yug Happy Public Sec School;"""Nav Yug Happy Public Sec School"",";;Nav Yug Happy Public Sec School;"""Nav Yug Happy Public Sec School"","
New Krishna Public School;"""New Krishna Public School"",";;New Krishna Public School;"""New Krishna Public School"","
Vidya International Public School;"""Vidya International Public School"",";;Vidya International Public School;"""Vidya International Public School"","
Sarvada Modern School;"""Sarvada Modern School"",";;Sarvada Modern School;"""Sarvada Modern School"","
Kanhaiya Public Sec. School;"""Kanhaiya Public Sec. School"",";;Kanhaiya Public Sec. School;"""Kanhaiya Public Sec. School"","
M.P.Model Public School;"""M.P.Model Public School"",";;M.P.Model Public School;"""M.P.Model Public School"","
Laxman Modern Public School;"""Laxman Modern Public School"",";;Laxman Modern Public School;"""Laxman Modern Public School"","
Himalyan Public School;"""Himalyan Public School"",";;Himalyan Public School;"""Himalyan Public School"","
Jeewan Jyoti Bal Vidhyalaya;"""Jeewan Jyoti Bal Vidhyalaya"",";;Jeewan Jyoti Bal Vidhyalaya;"""Jeewan Jyoti Bal Vidhyalaya"","
M.R.L. Secondary School;"""M.R.L. Secondary School"",";;M.R.L. Secondary School;"""M.R.L. Secondary School"","
Laxman Mom.P/S,Mukund Karawalnagar;"""Laxman Mom.P/S,Mukund Karawalnagar"",";;Laxman Mom.P/S,Mukund Karawalnagar;"""Laxman Mom.P/S,Mukund Karawalnagar"","
Vimal Convent P/S,  Johripur;"""Vimal Convent P/S,  Johripur"",";;Vimal Convent P/S,  Johripur;"""Vimal Convent P/S,  Johripur"","
N.D. Model P/S, A-Blk, Milan Garden Sabhapur;"""N.D. Model P/S, A-Blk, Milan Garden Sabhapur"",";;N.D. Model P/S, A-Blk, Milan Garden Sabhapur;"""N.D. Model P/S, A-Blk, Milan Garden Sabhapur"","
